no_id,office_id,member_id,managed_entity_id,electric_date,electric_usage
9147,OFF001,user047,ME001,2023-06-23,1.917489454
9148,OFF001,user048,ME001,2023-06-23,1.46029311
9149,OFF001,user049,ME001,2023-06-23,1.886883062
9150,OFF001,user050,ME001,2023-06-23,1.809107987
9151,OFF001,user051,ME001,2023-06-23,1.896529627
9152,OFF001,user052,ME001,2023-06-23,1.539009404
9153,OFF001,user053,ME001,2023-06-23,1.115452141
9154,OFF001,user054,ME001,2023-06-23,1.793093888
9155,OFF001,user055,ME001,2023-06-23,1.093958163
9156,OFF001,user056,ME001,2023-06-23,1.201213238
9157,OFF001,user057,ME001,2023-06-23,1.687300033
9158,OFF001,user058,ME001,2023-06-23,1.488574527
9159,OFF001,user059,ME001,2023-06-23,1.058071813
9160,OFF001,user060,ME001,2023-06-23,1.904435836
9161,OFF001,user061,ME001,2023-06-23,1.17937754
9162,OFF001,user062,ME001,2023-06-23,1.32935501
9163,OFF001,user063,ME001,2023-06-23,1.011278557
9164,OFF001,user064,ME001,2023-06-23,1.757838303
9165,OFF001,user065,ME001,2023-06-23,1.622259418
9166,OFF001,user066,ME001,2023-06-23,1.699407584
9167,OFF001,user067,ME001,2023-06-23,1.241763984
9168,OFF001,user068,ME001,2023-06-23,1.122570421
9169,OFF001,user069,ME001,2023-06-23,1.557634484
9170,OFF001,user070,ME001,2023-06-23,1.699828487
9171,OFF001,user071,ME001,2023-06-23,1.446171415
9172,OFF001,user072,ME001,2023-06-23,1.635831623
9173,OFF001,user073,ME001,2023-06-23,1.863098863
9174,OFF001,user074,ME001,2023-06-23,1.652777386
9175,OFF001,user075,ME001,2023-06-23,1.080414689
9176,OFF001,user076,ME001,2023-06-23,1.624424949
9177,OFF001,user077,ME001,2023-06-23,1.097070806
9178,OFF001,user078,ME001,2023-06-23,1.867385495
9179,OFF001,user079,ME001,2023-06-23,1.492609317
9180,OFF001,user080,ME001,2023-06-23,1.102731689
9181,OFF001,user081,ME001,2023-06-23,1.148278278
9182,OFF001,user082,ME001,2023-06-23,1.063947583
9183,OFF001,user083,ME001,2023-06-23,1.015184336
9184,OFF001,user084,ME001,2023-06-23,1.769164297
9185,OFF001,user085,ME001,2023-06-23,1.821419232
9186,OFF001,user086,ME001,2023-06-23,1.673875982
9187,OFF001,user087,ME001,2023-06-23,1.385152881
9188,OFF001,user088,ME001,2023-06-23,1.798151269
9189,OFF001,user089,ME001,2023-06-23,1.867092131
9190,OFF001,user090,ME001,2023-06-23,1.844515297
9191,OFF001,user091,ME001,2023-06-23,1.07979613
9192,OFF001,user092,ME001,2023-06-23,1.287910024
9193,OFF001,user093,ME001,2023-06-23,1.026923431
9194,OFF001,user094,ME001,2023-06-23,1.035858877
9195,OFF001,user095,ME001,2023-06-23,1.232206901
9196,OFF001,user096,ME001,2023-06-23,1.894090095
9197,OFF001,user097,ME001,2023-06-23,1.982018562
9198,OFF001,user098,ME001,2023-06-23,1.512521625
9199,OFF001,user099,ME001,2023-06-23,1.375038765
9200,OFF001,user100,ME001,2023-06-23,1.248797247
9201,OFF001,user001,ME001,2023-06-24,1.189263457
9202,OFF001,user002,ME001,2023-06-24,1.116664158
9203,OFF001,user003,ME001,2023-06-24,1.880691041
9204,OFF001,user004,ME001,2023-06-24,1.74318534
9205,OFF001,user005,ME001,2023-06-24,1.447533765
9206,OFF001,user006,ME001,2023-06-24,1.447301765
9207,OFF001,user007,ME001,2023-06-24,1.708512513
9208,OFF001,user008,ME001,2023-06-24,1.50371876
9209,OFF001,user009,ME001,2023-06-24,1.312823535
9210,OFF001,user010,ME001,2023-06-24,1.40930717
9211,OFF001,user011,ME001,2023-06-24,1.70526913
9212,OFF001,user012,ME001,2023-06-24,1.617625792
9213,OFF001,user013,ME001,2023-06-24,1.587225853
9214,OFF001,user014,ME001,2023-06-24,1.406231174
9215,OFF001,user015,ME001,2023-06-24,1.763487478
9216,OFF001,user016,ME001,2023-06-24,1.472120286
9217,OFF001,user017,ME001,2023-06-24,1.39903056
9218,OFF001,user018,ME001,2023-06-24,1.182579229
9219,OFF001,user019,ME001,2023-06-24,1.091107309
9220,OFF001,user020,ME001,2023-06-24,1.058010784
9221,OFF001,user021,ME001,2023-06-24,1.537414608
9222,OFF001,user022,ME001,2023-06-24,1.645333321
9223,OFF001,user023,ME001,2023-06-24,1.745700548
9224,OFF001,user024,ME001,2023-06-24,1.746372113
9225,OFF001,user025,ME001,2023-06-24,1.610136584
9226,OFF001,user026,ME001,2023-06-24,1.604011946
9227,OFF001,user027,ME001,2023-06-24,1.501480532
9228,OFF001,user028,ME001,2023-06-24,1.065316838
9229,OFF001,user029,ME001,2023-06-24,1.321040388
9230,OFF001,user030,ME001,2023-06-24,1.168227169
9231,OFF001,user031,ME001,2023-06-24,1.573155349
9232,OFF001,user032,ME001,2023-06-24,1.593565851
9233,OFF001,user033,ME001,2023-06-24,1.089324577
9234,OFF001,user034,ME001,2023-06-24,1.160427684
9235,OFF001,user035,ME001,2023-06-24,1.840188509
9236,OFF001,user036,ME001,2023-06-24,1.989148868
9237,OFF001,user037,ME001,2023-06-24,1.690702212
9238,OFF001,user038,ME001,2023-06-24,1.63125938
9239,OFF001,user039,ME001,2023-06-24,1.759666679
9240,OFF001,user040,ME001,2023-06-24,1.983954686
9241,OFF001,user041,ME001,2023-06-24,1.192066499
9242,OFF001,user042,ME001,2023-06-24,1.087882133
9243,OFF001,user043,ME001,2023-06-24,1.820107281
9244,OFF001,user044,ME001,2023-06-24,1.318400549
9245,OFF001,user045,ME001,2023-06-24,1.744384217
9246,OFF001,user046,ME001,2023-06-24,1.458195651
9247,OFF001,user047,ME001,2023-06-24,1.082474915
9248,OFF001,user048,ME001,2023-06-24,1.981637328
9249,OFF001,user049,ME001,2023-06-24,1.798158145
9250,OFF001,user050,ME001,2023-06-24,1.845421064
9251,OFF001,user051,ME001,2023-06-24,1.314445294
9252,OFF001,user052,ME001,2023-06-24,1.770704425
9253,OFF001,user053,ME001,2023-06-24,1.385002235
9254,OFF001,user054,ME001,2023-06-24,1.445863484
9255,OFF001,user055,ME001,2023-06-24,1.658764494
9256,OFF001,user056,ME001,2023-06-24,1.515456624
9257,OFF001,user057,ME001,2023-06-24,1.897371572
9258,OFF001,user058,ME001,2023-06-24,1.556536263
9259,OFF001,user059,ME001,2023-06-24,1.026916779
9260,OFF001,user060,ME001,2023-06-24,1.605874376
9261,OFF001,user061,ME001,2023-06-24,1.120828736
9262,OFF001,user062,ME001,2023-06-24,1.956936786
9263,OFF001,user063,ME001,2023-06-24,1.023424138
9264,OFF001,user064,ME001,2023-06-24,1.123871035
9265,OFF001,user065,ME001,2023-06-24,1.316770447
9266,OFF001,user066,ME001,2023-06-24,1.773444452
9267,OFF001,user067,ME001,2023-06-24,1.121715749
9268,OFF001,user068,ME001,2023-06-24,1.169992905
9269,OFF001,user069,ME001,2023-06-24,1.374519687
9270,OFF001,user070,ME001,2023-06-24,1.254286825
9271,OFF001,user071,ME001,2023-06-24,1.447143146
9272,OFF001,user072,ME001,2023-06-24,1.04742672
9273,OFF001,user073,ME001,2023-06-24,1.950159574
9274,OFF001,user074,ME001,2023-06-24,1.45272051
9275,OFF001,user075,ME001,2023-06-24,1.206343922
9276,OFF001,user076,ME001,2023-06-24,1.628659827
9277,OFF001,user077,ME001,2023-06-24,1.125002457
9278,OFF001,user078,ME001,2023-06-24,1.755258983
9279,OFF001,user079,ME001,2023-06-24,1.066561142
9280,OFF001,user080,ME001,2023-06-24,1.755315146
9281,OFF001,user081,ME001,2023-06-24,1.660164621
9282,OFF001,user082,ME001,2023-06-24,1.535148224
9283,OFF001,user083,ME001,2023-06-24,1.051025586
9284,OFF001,user084,ME001,2023-06-24,1.181367559
9285,OFF001,user085,ME001,2023-06-24,1.212212053
9286,OFF001,user086,ME001,2023-06-24,1.958515302
9287,OFF001,user087,ME001,2023-06-24,1.760680919
9288,OFF001,user088,ME001,2023-06-24,1.978887788
9289,OFF001,user089,ME001,2023-06-24,1.817282165
9290,OFF001,user090,ME001,2023-06-24,1.549869858
9291,OFF001,user091,ME001,2023-06-24,1.436379302
9292,OFF001,user092,ME001,2023-06-24,1.955433652
9293,OFF001,user093,ME001,2023-06-24,1.750879824
9294,OFF001,user094,ME001,2023-06-24,1.317206889
9295,OFF001,user095,ME001,2023-06-24,1.665497897
9296,OFF001,user096,ME001,2023-06-24,1.482777484
9297,OFF001,user097,ME001,2023-06-24,1.153659909
9298,OFF001,user098,ME001,2023-06-24,1.942517079
9299,OFF001,user099,ME001,2023-06-24,1.909748145
9300,OFF001,user100,ME001,2023-06-24,1.010730027
9301,OFF001,user001,ME001,2023-06-24,1.798412003
9302,OFF001,user002,ME001,2023-06-24,1.490281032
9303,OFF001,user003,ME001,2023-06-24,1.119236382
9304,OFF001,user004,ME001,2023-06-24,1.798292222
9305,OFF001,user005,ME001,2023-06-24,1.463214764
9306,OFF001,user006,ME001,2023-06-24,1.882156196
9307,OFF001,user007,ME001,2023-06-24,1.210287002
9308,OFF001,user008,ME001,2023-06-24,1.114162359
9309,OFF001,user009,ME001,2023-06-24,1.122313561
9310,OFF001,user010,ME001,2023-06-24,1.128927585
9311,OFF001,user011,ME001,2023-06-24,1.198443234
9312,OFF001,user012,ME001,2023-06-24,1.399909294
9313,OFF001,user013,ME001,2023-06-24,1.309398071
9314,OFF001,user014,ME001,2023-06-24,1.515731303
9315,OFF001,user015,ME001,2023-06-24,1.5721166
9316,OFF001,user016,ME001,2023-06-24,1.413085038
9317,OFF001,user017,ME001,2023-06-24,1.719852088
9318,OFF001,user018,ME001,2023-06-24,1.864106067
9319,OFF001,user019,ME001,2023-06-24,1.807994548
9320,OFF001,user020,ME001,2023-06-24,1.305906021
9321,OFF001,user021,ME001,2023-06-24,1.379817153
9322,OFF001,user022,ME001,2023-06-24,1.256921362
9323,OFF001,user023,ME001,2023-06-24,1.339118066
9324,OFF001,user024,ME001,2023-06-24,1.833257759
9325,OFF001,user025,ME001,2023-06-24,1.443997605
9326,OFF001,user026,ME001,2023-06-24,1.357791297
9327,OFF001,user027,ME001,2023-06-24,1.12694756
9328,OFF001,user028,ME001,2023-06-24,1.453043502
9329,OFF001,user029,ME001,2023-06-24,1.346898294
9330,OFF001,user030,ME001,2023-06-24,1.813975017
9331,OFF001,user031,ME001,2023-06-24,1.130675162
9332,OFF001,user032,ME001,2023-06-24,1.311268587
9333,OFF001,user033,ME001,2023-06-24,1.076573864
9334,OFF001,user034,ME001,2023-06-24,1.949264389
9335,OFF001,user035,ME001,2023-06-24,1.081678691
9336,OFF001,user036,ME001,2023-06-24,1.374290722
9337,OFF001,user037,ME001,2023-06-24,1.950566646
9338,OFF001,user038,ME001,2023-06-24,1.406918886
9339,OFF001,user039,ME001,2023-06-24,1.89045423
9340,OFF001,user040,ME001,2023-06-24,1.957590075
9341,OFF001,user041,ME001,2023-06-24,1.653264292
9342,OFF001,user042,ME001,2023-06-24,1.249723545
9343,OFF001,user043,ME001,2023-06-24,1.552393232
9344,OFF001,user044,ME001,2023-06-24,1.911012339
9345,OFF001,user045,ME001,2023-06-24,1.556391684
9346,OFF001,user046,ME001,2023-06-24,1.924188351
9347,OFF001,user047,ME001,2023-06-24,1.584927502
9348,OFF001,user048,ME001,2023-06-24,1.602229429
9349,OFF001,user049,ME001,2023-06-24,1.993321623
9350,OFF001,user050,ME001,2023-06-24,1.704157398
9351,OFF001,user051,ME001,2023-06-24,1.996728598
9352,OFF001,user052,ME001,2023-06-24,1.297170925
9353,OFF001,user053,ME001,2023-06-24,1.626428405
9354,OFF001,user054,ME001,2023-06-24,1.590183611
9355,OFF001,user055,ME001,2023-06-24,1.22300825
9356,OFF001,user056,ME001,2023-06-24,1.529600011
9357,OFF001,user057,ME001,2023-06-24,1.16992126
9358,OFF001,user058,ME001,2023-06-24,1.454896605
9359,OFF001,user059,ME001,2023-06-24,1.058746032
9360,OFF001,user060,ME001,2023-06-24,1.243174573
9361,OFF001,user061,ME001,2023-06-24,1.505924632
9362,OFF001,user062,ME001,2023-06-24,1.414703341
9363,OFF001,user063,ME001,2023-06-24,1.726956149
9364,OFF001,user064,ME001,2023-06-24,1.878400295
9365,OFF001,user065,ME001,2023-06-24,1.438122445
9366,OFF001,user066,ME001,2023-06-24,1.528865063
9367,OFF001,user067,ME001,2023-06-24,1.981505672
9368,OFF001,user068,ME001,2023-06-24,1.364906451
9369,OFF001,user069,ME001,2023-06-24,1.712439493
9370,OFF001,user070,ME001,2023-06-24,1.504537819
9371,OFF001,user071,ME001,2023-06-24,1.550810105
9372,OFF001,user072,ME001,2023-06-24,1.098164557
9373,OFF001,user073,ME001,2023-06-24,1.162620664
9374,OFF001,user074,ME001,2023-06-24,1.505216046
9375,OFF001,user075,ME001,2023-06-24,1.592010014
9376,OFF001,user076,ME001,2023-06-24,1.179542666
9377,OFF001,user077,ME001,2023-06-24,1.411099841
9378,OFF001,user078,ME001,2023-06-24,1.953071893
9379,OFF001,user079,ME001,2023-06-24,1.875643421
9380,OFF001,user080,ME001,2023-06-24,1.041615798
9381,OFF001,user081,ME001,2023-06-24,1.917496106
9382,OFF001,user082,ME001,2023-06-24,1.289673024
9383,OFF001,user083,ME001,2023-06-24,1.56927057
9384,OFF001,user084,ME001,2023-06-24,1.886773755
9385,OFF001,user085,ME001,2023-06-24,1.718041176
9386,OFF001,user086,ME001,2023-06-24,1.823242967
9387,OFF001,user087,ME001,2023-06-24,1.328438419
9388,OFF001,user088,ME001,2023-06-24,1.2118847
9389,OFF001,user089,ME001,2023-06-24,1.507669213
9390,OFF001,user090,ME001,2023-06-24,1.947153124
9391,OFF001,user091,ME001,2023-06-24,1.083206677
9392,OFF001,user092,ME001,2023-06-24,1.537841458
9393,OFF001,user093,ME001,2023-06-24,1.950796296
9394,OFF001,user094,ME001,2023-06-24,1.652488747
9395,OFF001,user095,ME001,2023-06-24,1.747317889
9396,OFF001,user096,ME001,2023-06-24,1.620443082
9397,OFF001,user097,ME001,2023-06-24,1.907802198
9398,OFF001,user098,ME001,2023-06-24,1.016939202
9399,OFF001,user099,ME001,2023-06-24,1.10324189
9400,OFF001,user100,ME001,2023-06-24,1.731185823
9401,OFF001,user001,ME001,2023-06-24,1.683578846
9402,OFF001,user002,ME001,2023-06-24,1.174058615
9403,OFF001,user003,ME001,2023-06-24,1.147002609
9404,OFF001,user004,ME001,2023-06-24,1.076502949
9405,OFF001,user005,ME001,2023-06-24,1.310011563
9406,OFF001,user006,ME001,2023-06-24,1.032247375
9407,OFF001,user007,ME001,2023-06-24,1.047794452
9408,OFF001,user008,ME001,2023-06-24,1.44276811
9409,OFF001,user009,ME001,2023-06-24,1.276557384
9410,OFF001,user010,ME001,2023-06-24,1.039618544
9411,OFF001,user011,ME001,2023-06-24,1.88762299
9412,OFF001,user012,ME001,2023-06-24,1.27750714
9413,OFF001,user013,ME001,2023-06-24,1.634040316
9414,OFF001,user014,ME001,2023-06-24,1.384245211
9415,OFF001,user015,ME001,2023-06-24,1.95924947
9416,OFF001,user016,ME001,2023-06-24,1.772862935
9417,OFF001,user017,ME001,2023-06-24,1.19465975
9418,OFF001,user018,ME001,2023-06-24,1.340677335
9419,OFF001,user019,ME001,2023-06-24,1.5324303
9420,OFF001,user020,ME001,2023-06-24,1.316750097
9421,OFF001,user021,ME001,2023-06-24,1.346857079
9422,OFF001,user022,ME001,2023-06-24,1.623845512
9423,OFF001,user023,ME001,2023-06-24,1.396313383
9424,OFF001,user024,ME001,2023-06-24,1.000270836
9425,OFF001,user025,ME001,2023-06-24,1.955911891
9426,OFF001,user026,ME001,2023-06-24,1.725101131
9427,OFF001,user027,ME001,2023-06-24,1.262872475
9428,OFF001,user028,ME001,2023-06-24,1.433208391
9429,OFF001,user029,ME001,2023-06-24,1.036642791
9430,OFF001,user030,ME001,2023-06-24,1.919099355
9431,OFF001,user031,ME001,2023-06-24,1.910547258
9432,OFF001,user032,ME001,2023-06-24,1.193713594
9433,OFF001,user033,ME001,2023-06-24,1.184055448
9434,OFF001,user034,ME001,2023-06-24,1.313267323
9435,OFF001,user035,ME001,2023-06-24,1.616139528
9436,OFF001,user036,ME001,2023-06-24,1.322928214
9437,OFF001,user037,ME001,2023-06-24,1.455193623
9438,OFF001,user038,ME001,2023-06-24,1.921444889
9439,OFF001,user039,ME001,2023-06-24,1.076272362
9440,OFF001,user040,ME001,2023-06-24,1.499905826
9441,OFF001,user041,ME001,2023-06-24,1.190787089
9442,OFF001,user042,ME001,2023-06-24,1.178773843
9443,OFF001,user043,ME001,2023-06-24,1.678324628
9444,OFF001,user044,ME001,2023-06-24,1.059147456
9445,OFF001,user045,ME001,2023-06-24,1.382258461
9446,OFF001,user046,ME001,2023-06-24,1.377711577
9447,OFF001,user047,ME001,2023-06-24,1.922199952
9448,OFF001,user048,ME001,2023-06-24,1.975988902
9449,OFF001,user049,ME001,2023-06-24,1.234752952
9450,OFF001,user050,ME001,2023-06-24,1.106322211
9451,OFF001,user051,ME001,2023-06-24,1.011378127
9452,OFF001,user052,ME001,2023-06-24,1.418456979
9453,OFF001,user053,ME001,2023-06-24,1.314197782
9454,OFF001,user054,ME001,2023-06-24,1.619460251
9455,OFF001,user055,ME001,2023-06-24,1.044911229
9456,OFF001,user056,ME001,2023-06-24,1.957888487
9457,OFF001,user057,ME001,2023-06-24,1.546834394
9458,OFF001,user058,ME001,2023-06-24,1.851050527
9459,OFF001,user059,ME001,2023-06-24,1.533135178
9460,OFF001,user060,ME001,2023-06-24,1.711572009
9461,OFF001,user061,ME001,2023-06-24,1.015715627
9462,OFF001,user062,ME001,2023-06-24,1.707238896
9463,OFF001,user063,ME001,2023-06-24,1.076092487
9464,OFF001,user064,ME001,2023-06-24,1.646965857
9465,OFF001,user065,ME001,2023-06-24,1.441269193
9466,OFF001,user066,ME001,2023-06-24,1.627823649
9467,OFF001,user067,ME001,2023-06-24,1.999020343
9468,OFF001,user068,ME001,2023-06-24,1.490546128
9469,OFF001,user069,ME001,2023-06-24,1.113185412
9470,OFF001,user070,ME001,2023-06-24,1.706521154
9471,OFF001,user071,ME001,2023-06-24,1.267872568
9472,OFF001,user072,ME001,2023-06-24,1.640256116
9473,OFF001,user073,ME001,2023-06-24,1.250761403
9474,OFF001,user074,ME001,2023-06-24,1.186604126
9475,OFF001,user075,ME001,2023-06-24,1.689755721
9476,OFF001,user076,ME001,2023-06-24,1.263576778
9477,OFF001,user077,ME001,2023-06-24,1.298896028
9478,OFF001,user078,ME001,2023-06-24,1.916518312
9479,OFF001,user079,ME001,2023-06-24,1.866650407
9480,OFF001,user080,ME001,2023-06-24,1.3516121
9481,OFF001,user081,ME001,2023-06-24,1.23750482
9482,OFF001,user082,ME001,2023-06-24,1.842514634
9483,OFF001,user083,ME001,2023-06-24,1.957630138
9484,OFF001,user084,ME001,2023-06-24,1.357551966
9485,OFF001,user085,ME001,2023-06-24,1.231597747
9486,OFF001,user086,ME001,2023-06-24,1.108034913
9487,OFF001,user087,ME001,2023-06-24,1.064543851
9488,OFF001,user088,ME001,2023-06-24,1.313251494
9489,OFF001,user089,ME001,2023-06-24,1.175117438
9490,OFF001,user090,ME001,2023-06-24,1.999035783
9491,OFF001,user091,ME001,2023-06-24,1.911070561
9492,OFF001,user092,ME001,2023-06-24,1.639014685
9493,OFF001,user093,ME001,2023-06-24,1.205734874
9494,OFF001,user094,ME001,2023-06-24,1.721657757
9495,OFF001,user095,ME001,2023-06-24,1.34676403
9496,OFF001,user096,ME001,2023-06-24,1.860081564
9497,OFF001,user097,ME001,2023-06-24,1.694178026
9498,OFF001,user098,ME001,2023-06-24,1.937635141
9499,OFF001,user099,ME001,2023-06-24,1.666095632
9500,OFF001,user100,ME001,2023-06-24,1.025089754
9501,OFF001,user001,ME001,2023-06-24,1.599736131
9502,OFF001,user002,ME001,2023-06-24,1.3601643
9503,OFF001,user003,ME001,2023-06-24,1.518131138
9504,OFF001,user004,ME001,2023-06-24,1.985346911
9505,OFF001,user005,ME001,2023-06-24,1.467926555
9506,OFF001,user006,ME001,2023-06-24,1.915870566
9507,OFF001,user007,ME001,2023-06-24,1.641870133
9508,OFF001,user008,ME001,2023-06-24,1.206939332
9509,OFF001,user009,ME001,2023-06-24,1.784414645
9510,OFF001,user010,ME001,2023-06-24,1.775837697
9511,OFF001,user011,ME001,2023-06-24,1.126299985
9512,OFF001,user012,ME001,2023-06-24,1.684085132
9513,OFF001,user013,ME001,2023-06-24,1.865280359
9514,OFF001,user014,ME001,2023-06-24,1.44316269
9515,OFF001,user015,ME001,2023-06-24,1.426043077
9516,OFF001,user016,ME001,2023-06-24,1.674391544
9517,OFF001,user017,ME001,2023-06-24,1.970465004
9518,OFF001,user018,ME001,2023-06-24,1.305259516
9519,OFF001,user019,ME001,2023-06-24,1.92293753
9520,OFF001,user020,ME001,2023-06-24,1.851509367
9521,OFF001,user021,ME001,2023-06-24,1.800196495
9522,OFF001,user022,ME001,2023-06-24,1.699689207
9523,OFF001,user023,ME001,2023-06-24,1.186105394
9524,OFF001,user024,ME001,2023-06-24,1.619607513
9525,OFF001,user025,ME001,2023-06-24,1.273019739
9526,OFF001,user026,ME001,2023-06-24,1.63005558
9527,OFF001,user027,ME001,2023-06-24,1.748813284
9528,OFF001,user028,ME001,2023-06-24,1.976755431
9529,OFF001,user029,ME001,2023-06-24,1.65791375
9530,OFF001,user030,ME001,2023-06-24,1.265198576
9531,OFF001,user031,ME001,2023-06-24,1.596489045
9532,OFF001,user032,ME001,2023-06-24,1.606984449
9533,OFF001,user033,ME001,2023-06-24,1.502236016
9534,OFF001,user034,ME001,2023-06-24,1.597391926
9535,OFF001,user035,ME001,2023-06-24,1.322224049
9536,OFF001,user036,ME001,2023-06-24,1.318740845
9537,OFF001,user037,ME001,2023-06-24,1.688276408
9538,OFF001,user038,ME001,2023-06-24,1.886473217
9539,OFF001,user039,ME001,2023-06-24,1.639657182
9540,OFF001,user040,ME001,2023-06-24,1.862686279
9541,OFF001,user041,ME001,2023-06-24,1.326378536
9542,OFF001,user042,ME001,2023-06-24,1.575415313
9543,OFF001,user043,ME001,2023-06-24,1.666826557
9544,OFF001,user044,ME001,2023-06-24,1.874416087
9545,OFF001,user045,ME001,2023-06-24,1.050999714
9546,OFF001,user046,ME001,2023-06-24,1.276908705
9547,OFF001,user047,ME001,2023-06-24,1.399033289
9548,OFF001,user048,ME001,2023-06-24,1.041100363
9549,OFF001,user049,ME001,2023-06-24,1.494503914
9550,OFF001,user050,ME001,2023-06-24,1.153609796
9551,OFF001,user051,ME001,2023-06-24,1.319376225
9552,OFF001,user052,ME001,2023-06-24,1.158523184
9553,OFF001,user053,ME001,2023-06-24,1.225432727
9554,OFF001,user054,ME001,2023-06-24,1.415361562
9555,OFF001,user055,ME001,2023-06-24,1.314759575
9556,OFF001,user056,ME001,2023-06-24,1.430266338
9557,OFF001,user057,ME001,2023-06-24,1.40124746
9558,OFF001,user058,ME001,2023-06-24,1.736748373
9559,OFF001,user059,ME001,2023-06-24,1.979124266
9560,OFF001,user060,ME001,2023-06-24,1.772868021
9561,OFF001,user061,ME001,2023-06-24,1.839252999
9562,OFF001,user062,ME001,2023-06-24,1.884900216
9563,OFF001,user063,ME001,2023-06-24,1.408722854
9564,OFF001,user064,ME001,2023-06-24,1.326633642
9565,OFF001,user065,ME001,2023-06-24,1.196274034
9566,OFF001,user066,ME001,2023-06-24,1.010007278
9567,OFF001,user067,ME001,2023-06-24,1.108070329
9568,OFF001,user068,ME001,2023-06-24,1.434440736
9569,OFF001,user069,ME001,2023-06-24,1.185456499
9570,OFF001,user070,ME001,2023-06-24,1.360823214
9571,OFF001,user071,ME001,2023-06-24,1.741937565
9572,OFF001,user072,ME001,2023-06-24,1.279465894
9573,OFF001,user073,ME001,2023-06-24,1.043878158
9574,OFF001,user074,ME001,2023-06-24,1.455912683
9575,OFF001,user075,ME001,2023-06-24,1.60344086
9576,OFF001,user076,ME001,2023-06-24,1.250831049
9577,OFF001,user077,ME001,2023-06-24,1.309956886
9578,OFF001,user078,ME001,2023-06-24,1.130637978
9579,OFF001,user079,ME001,2023-06-24,1.584792063
9580,OFF001,user080,ME001,2023-06-24,1.163999897
9581,OFF001,user081,ME001,2023-06-24,1.975230548
9582,OFF001,user082,ME001,2023-06-24,1.256066982
9583,OFF001,user083,ME001,2023-06-24,1.499272496
9584,OFF001,user084,ME001,2023-06-24,1.684840951
9585,OFF001,user085,ME001,2023-06-24,1.188675016
9586,OFF001,user086,ME001,2023-06-24,1.208397145
9587,OFF001,user087,ME001,2023-06-24,1.382708268
9588,OFF001,user088,ME001,2023-06-24,1.529375553
9589,OFF001,user089,ME001,2023-06-24,1.846509077
9590,OFF001,user090,ME001,2023-06-24,1.944800598
9591,OFF001,user091,ME001,2023-06-24,1.307849806
9592,OFF001,user092,ME001,2023-06-24,1.18875566
9593,OFF001,user093,ME001,2023-06-24,1.12316533
9594,OFF001,user094,ME001,2023-06-24,1.405967374
9595,OFF001,user095,ME001,2023-06-24,1.67761985
9596,OFF001,user096,ME001,2023-06-24,1.741755724
9597,OFF001,user097,ME001,2023-06-24,1.681185335
9598,OFF001,user098,ME001,2023-06-24,1.684399794
9599,OFF001,user099,ME001,2023-06-24,1.118323145
9600,OFF001,user100,ME001,2023-06-24,1.742564774
9601,OFF001,user001,ME001,2023-06-25,1.41301897
9602,OFF001,user002,ME001,2023-06-25,1.549755449
9603,OFF001,user003,ME001,2023-06-25,1.20329428
9604,OFF001,user004,ME001,2023-06-25,1.104611257
9605,OFF001,user005,ME001,2023-06-25,1.877583052
9606,OFF001,user006,ME001,2023-06-25,1.579109717
9607,OFF001,user007,ME001,2023-06-25,1.023010713
9608,OFF001,user008,ME001,2023-06-25,1.875997561
9609,OFF001,user009,ME001,2023-06-25,1.144763728
9610,OFF001,user010,ME001,2023-06-25,1.775195916
9611,OFF001,user011,ME001,2023-06-25,1.538882837
9612,OFF001,user012,ME001,2023-06-25,1.643211736
9613,OFF001,user013,ME001,2023-06-25,1.588495254
9614,OFF001,user014,ME001,2023-06-25,1.487838604
9615,OFF001,user015,ME001,2023-06-25,1.319497692
9616,OFF001,user016,ME001,2023-06-25,1.473617943
9617,OFF001,user017,ME001,2023-06-25,1.506817989
9618,OFF001,user018,ME001,2023-06-25,1.860374245
9619,OFF001,user019,ME001,2023-06-25,1.740106527
9620,OFF001,user020,ME001,2023-06-25,1.535057166
9621,OFF001,user021,ME001,2023-06-25,1.476862793
9622,OFF001,user022,ME001,2023-06-25,1.097054239
9623,OFF001,user023,ME001,2023-06-25,1.895779822
9624,OFF001,user024,ME001,2023-06-25,1.504167664
9625,OFF001,user025,ME001,2023-06-25,1.213632523
9626,OFF001,user026,ME001,2023-06-25,1.289545698
9627,OFF001,user027,ME001,2023-06-25,1.096815854
9628,OFF001,user028,ME001,2023-06-25,1.021245946
9629,OFF001,user029,ME001,2023-06-25,1.490398809
9630,OFF001,user030,ME001,2023-06-25,1.214757767
9631,OFF001,user031,ME001,2023-06-25,1.612742667
9632,OFF001,user032,ME001,2023-06-25,1.261966301
9633,OFF001,user033,ME001,2023-06-25,1.582248052
9634,OFF001,user034,ME001,2023-06-25,1.865919624
9635,OFF001,user035,ME001,2023-06-25,1.909221767
9636,OFF001,user036,ME001,2023-06-25,1.039287217
9637,OFF001,user037,ME001,2023-06-25,1.991945407
9638,OFF001,user038,ME001,2023-06-25,1.676866478
9639,OFF001,user039,ME001,2023-06-25,1.437554181
9640,OFF001,user040,ME001,2023-06-25,1.982074049
9641,OFF001,user041,ME001,2023-06-25,1.251989096
9642,OFF001,user042,ME001,2023-06-25,1.735080051
9643,OFF001,user043,ME001,2023-06-25,1.135945052
9644,OFF001,user044,ME001,2023-06-25,1.542297721
